id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25040502,Rental unit in Barcelona · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,130091939,Toni,Sants-Montjuïc,el Poble Sec,41.3724,2.16985,Private room,19,32,87,2023-04-29,1.42,7,1,8,
25758097,Rental unit in Barcelona · 3 bedrooms · 3 beds · 2 baths,192427632,Olga Maria,Les Corts,la Maternitat i Sant Ramon,41.38519,2.12653,Private room,3000,30,0,,,1,180,0,
25041079,Rental unit in Barcelona · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,130091939,Toni,Sants-Montjuïc,el Poble Sec,41.37466,2.16918,Private room,20,32,73,2023-02-01,1.23,7,1,3,
25325747,Rental unit in Barcelona · ★4.36 · 1 bedroom · 1 bed · 1.5 shared baths,191279542,Анастасия,Ciutat Vella,el Barri Gòtic,41.3813,2.17765,Private room,35,1,11,2018-09-20,0.18,1,0,0,
25329519,Rental unit in Barcelona · ★4.76 · 2 bedrooms · 2 beds · 1 bath,23213732,Silvia & Josep Lluis,Eixample,la Sagrada Família,41.40471,2.17307,Entire home/apt,194,2,183,2023-06-06,3.21,4,58,67,HUTB-001719
25759221,Rental unit in Barcelona · ★4.74 · 3 bedrooms · 3 beds · 1 bath,193608810,Mercedes Amparo,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40226,2.16844,Entire home/apt,194,3,59,2023-04-25,0.99,1,163,12,HUTB-002427
25330725,Rental unit in Barcelona · ★4.80 · 4 bedrooms · 4 beds · 1 bath,23213732,Silvia & Josep Lluis,Eixample,la Sagrada Família,41.40337,2.17173,Entire home/apt,162,2,122,2023-06-08,2.10,4,79,45,HUTB-001720
25041609,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,151466047,Cristina,Horta-Guinardó,el Baix Guinardó,41.41262,2.17212,Private room,15,7,0,,,1,0,0,
25051793,Rental unit in Barcelona · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,127359410,Mariana & Reggy,Les Corts,les Corts,41.38661,2.13582,Private room,40,2,48,2020-02-28,0.78,1,0,0,
25770074,Rental unit in Barcelona · Studio · 1 bed · 2 shared baths,193672713,Josep,Eixample,l'Antiga Esquerra de l'Eixample,41.3886,2.15749,Private room,21,1,1,2018-06-07,0.02,1,0,0,
25772886,Rental unit in Barcelona · ★4.0 · 3 bedrooms · 3 beds · 3.5 baths,24210305,Alex,Ciutat Vella,el Raval,41.38224112194301,2.1714144394151234,Entire home/apt,290,31,3,2022-07-23,0.07,1,315,1,
25061570,Rental unit in Barcelona · ★4.74 · 3 bedrooms · 3 beds · 1 bath,13028184,Arai,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.409812927246094,2.211103916168213,Entire home/apt,375,2,68,2023-06-01,1.12,1,287,8,HUTB-012909
25790301,Rental unit in Barcelona · ★4.25 · 1 bedroom · 1 bed · 1.5 shared baths,184642867,Vi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38686,2.18016,Private room,20,30,8,2023-04-24,0.16,7,0,1,
25066990,Home in Barcelona · ★4.50 · 1 bedroom · 2 beds · 1.5 shared baths,12527853,David,Gràcia,Vallcarca i els Penitents,41.41434,2.14958,Private room,150,32,10,2022-05-28,0.17,4,365,0,
25332841,Rental unit in Barcelona · ★4.19 · 2 bedrooms · 3 beds · 1.5 baths,191328327,Daniel,Sants-Montjuïc,el Poble Sec,41.37275,2.16529,Entire home/apt,138,2,119,2023-05-25,1.98,1,304,27,HUTB-007879
25791152,Rental unit in Barcelona · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,24509667,Pol,Sant Martí,la Vila Olímpica del Poblenou,41.38985,2.19526,Private room,45,2,17,2018-10-07,0.28,1,0,0,
25334331,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,3193594,Jan,Eixample,Sant Antoni,41.3773,2.16373,Entire home/apt,186,10,5,2022-03-12,0.08,11,8,0,HUTB-007633
25070757,Rental unit in Barcelona · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,92512064,Dal,Eixample,el Fort Pienc,41.39739,2.18044,Private room,40,3,8,2018-08-22,0.13,1,0,0,
25074504,Home in Barcelona · ★4.80 · 1 bedroom · 2 beds · 1.5 shared baths,12527853,David,Gràcia,Vallcarca i els Penitents,41.41397,2.14742,Private room,150,32,5,2022-04-17,0.09,4,179,0,
25997139,Rental unit in Barcelona · ★4.77 · 1 bedroom · 1 bed · 1.5 shared baths,184642867,Vi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38608,2.18099,Private room,30,7,13,2023-04-01,0.22,7,32,3,
25795479,Rental unit in Barcelona · ★4.71 · 4 bedrooms · 4 beds · 2 baths,28043451,Barcelona Sants Station,Sants-Montjuïc,Sants,41.37437,2.1314,Entire home/apt,282,1,24,2023-05-12,0.46,8,263,17,HUTB-012704
25999765,Rental unit in Barcelona · ★4.96 · 3 bedrooms · 4 beds · 2 baths,4897883,Simona,Sants-Montjuïc,Sants,41.37718,2.13707,Entire home/apt,312,4,105,2023-05-29,1.75,7,121,25,HUTB-008776
25798159,Rental unit in Barcelona · 6 bedrooms · 2 beds · 1.5 baths,14979846,General Estate,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40508,2.14705,Entire home/apt,81,1,1,2019-08-17,0.02,10,0,0,Exempt
25335202,Rental unit in Barcelona · ★4.88 · 3 bedrooms · 4 beds · 2 baths,48642013,Isabel,Eixample,l'Antiga Esquerra de l'Eixample,41.38583,2.16218,Entire home/apt,271,2,78,2020-03-08,1.31,1,18,0,HUTB-008246
25799764,Rental unit in Barcelona · ★4.27 · 5 bedrooms · 7 beds · 2 baths,193874212,Borges,Sants-Montjuïc,Hostafrancs,41.37623,2.14811,Entire home/apt,528,1,15,2023-06-05,0.80,19,176,13,HUTB-003013
25337276,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,191351051,Marco,Sants-Montjuïc,Sants - Badal,41.37284,2.13054,Private room,35,31,4,2022-05-28,0.07,1,0,0,
26000199,Rental unit in Barcelona · ★4.77 · 1 bedroom · 1 bed · 1 bath,195420122,Diego,Sants-Montjuïc,el Poble Sec,41.37309,2.15884,Entire home/apt,45,32,26,2023-03-20,0.44,1,200,6,
26008844,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1.5 baths,96299106,"Olvan 00, S.L.",Eixample,la Dreta de l'Eixample,41.39834,2.1751,Entire home/apt,75,32,2,2022-12-17,0.27,7,356,2,
25807285,Rental unit in Barcelona · 1 bedroom · 1 bath,789080,Pepones&Friends,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38819,2.18139,Entire home/apt,107,31,1,2018-08-02,0.02,3,289,0,
25342123,Rental unit in Barcelona · ★4.69 · 1 bedroom · 1 bed · 2 shared baths,21463653,Eva,Eixample,l'Antiga Esquerra de l'Eixample,41.38908,2.15984,Private room,30,4,51,2020-02-04,0.83,2,0,0,
25807909,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,31743190,Luis,Les Corts,les Corts,41.38635,2.13538,Private room,40,3,2,2018-08-02,0.03,1,0,0,
25342658,Condo in Barcelona · ★4.69 · 1 bedroom · 2 beds · 1.5 shared baths,191380871,Manu,Ciutat Vella,el Raval,41.38209,2.16726,Private room,35,2,31,2020-02-24,0.50,1,0,0,
26015555,Rental unit in Barcelona · ★4.54 · 1 bedroom · 1 bed · 1.5 baths,192025397,Jose,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38636,2.18177,Entire home/apt,49,32,13,2023-04-30,0.25,1,296,8,
25809310,Rental unit in Barcelona · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,180058584,Jimmy,Ciutat Vella,el Barri Gòtic,41.38134,2.1798,Private room,75,31,56,2022-06-27,1.00,2,0,1,
26018470,Condo in Barcelona · ★4.44 · 1 bedroom · 2 beds · 1 private bath,195555777,Stefano,Ciutat Vella,el Raval,41.37997,2.1682,Private room,50,1,61,2020-02-29,1.04,1,0,0,
26024567,Hostel in Barcelona · ★4.73 · 1 bedroom · 1 bed · 1 private bath,195335908,Carlos,Eixample,la Sagrada Família,41.40191,2.17555,Hotel room,155,1,401,2023-05-28,7.22,3,171,68,HUTB-004464
25342863,Rental unit in Barcelona · ★4.13 · 2 bedrooms · 2 beds · 1 bath,191200682,Ekaterina,Sant Martí,el Parc i la Llacuna del Poblenou,41.39656,2.19139,Entire home/apt,94,32,8,2023-02-10,0.30,1,354,3,
25348381,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,56223475,Álvaro,Sants-Montjuïc,Sants,41.37558,2.13142,Private room,24,3,0,,,2,0,0,
25363675,Rental unit in Barcelona · ★4.62 · Studio · 2 beds · 1 bath,170513081,Georgina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3843,2.1799,Entire home/apt,230,2,116,2023-05-24,1.94,17,276,30,HUTB-003504
25364321,Rental unit in Barcelona · ★4.38 · Studio · 2 beds · 1 bath,170513081,Georgina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38259,2.18218,Entire home/apt,230,2,275,2023-05-26,4.64,17,311,60,HUTB-003030
25809648,Rental unit in Barcelona · ★5.0 · 3 bedrooms · 3 beds · 1 bath,58993125,Albert,Eixample,el Fort Pienc,41.402033055843944,2.1818412926760877,Entire home/apt,70,1,5,2023-04-01,0.09,10,134,2,Exempt
25370803,Rental unit in Barcelona · Studio · 1 bed · 1 private bath,190726113,Alejandro,Ciutat Vella,el Raval,41.37785,2.16664,Private room,75,1,1,2018-06-03,0.02,1,0,0,
25372941,Rental unit in Barcelona · ★4.96 · 1 bedroom · 2 beds · 1 bath,168172986,Casilda'S,Sant Martí,el Poblenou,41.39854,2.20636,Entire home/apt,163,2,140,2023-06-04,2.30,8,224,58,HUTB-010976
26025102,Hotel in Barcelona · ★4.90 · 1 bedroom · 1 bed · 1 bath,195335908,Carlos,Eixample,el Fort Pienc,41.39984,2.17509,Private room,134,1,20,2023-06-05,0.96,3,177,7,HB004464
25819088,Rental unit in Barcelona · 6 bedrooms · 6 beds · 3 baths,14979846,General Estate,Eixample,la Dreta de l'Eixample,41.39764,2.17163,Entire home/apt,230,1,0,,,10,0,0,Exempt
25376628,Serviced apartment in Barcelona · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,24507719,Alisa & Denis,Sants-Montjuïc,la Marina de Port,41.35835,2.13947,Private room,39,3,33,2020-03-15,0.54,1,0,0,
25825587,Rental unit in Barcelona · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,194038762,Can Quilombo,Ciutat Vella,el Raval,41.38004,2.16335,Private room,40,2,11,2018-10-21,0.18,2,0,0,
25387196,Rental unit in Barcelona · ★4.78 · 4 bedrooms · 4 beds · 1 bath,23213732,Silvia & Josep Lluis,Eixample,la Sagrada Família,41.40304,2.17212,Entire home/apt,164,2,82,2023-06-06,1.45,4,84,34,HUTB-005536
26025302,Hostel in Barcelona · ★4.75 · 1 bedroom · 3 beds · 1 private bath,195335908,Carlos,Eixample,la Sagrada Família,41.40059,2.17547,Hotel room,176,1,127,2023-06-07,2.34,3,137,50,HUTB-004464
25825693,Rental unit in Barcelona · ★4.83 · 3 bedrooms · 5 beds · 2 baths,144775738,Xavi,Eixample,la Sagrada Família,41.40813,2.175,Entire home/apt,106,3,12,2020-03-16,0.21,7,0,0,HUTB-012028
26028659,Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 shared baths,148546410,Maria,Gràcia,la Vila de Gràcia,41.40055,2.1543,Private room,50,7,1,2018-08-14,0.02,2,0,0,
25828168,Rental unit in Barcelona · ★4.96 · 3 bedrooms · 5 beds · 2 baths,131028869,Belén Y Neo,Eixample,la Dreta de l'Eixample,41.38886,2.16671,Entire home/apt,451,1,236,2023-05-28,3.94,6,232,75,HUTB-003315
25390910,Serviced apartment in Barcelona · 2 bedrooms · 3 beds · 1 bath,185175556,Irina,Sant Martí,el Besòs i el Maresme,41.41397,2.21843,Entire home/apt,100,3,1,2020-01-16,0.02,1,1,0,HUTB-008056
25831839,Rental unit in Barcelona · ★4.92 · 1 bedroom · 2 beds · 1 shared bath,111554365,Lola,Horta-Guinardó,Can Baró,41.41594,2.16055,Private room,22,31,25,2021-08-19,0.42,2,61,0,
25402379,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,188180992,Margot,Ciutat Vella,el Raval,41.37917,2.17306,Private room,32,2,0,,,1,0,0,
26030039,Rental unit in Barcelona · ★4.79 · 1 bedroom · 2 beds · 1.5 shared baths,160690738,Juan Jose,Ciutat Vella,el Raval,41.38294,2.16909,Private room,46,31,124,2023-05-12,2.07,4,115,7,
26030842,Rental unit in Barcelona · ★4.78 · 1 bedroom · 2 beds · 1.5 shared baths,160690738,Juan Jose,Ciutat Vella,el Raval,41.38294,2.16909,Private room,35,31,114,2023-04-15,1.90,4,151,3,
25832582,Rental unit in Barcelona · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,131208176,Freddie,Eixample,l'Antiga Esquerra de l'Eixample,41.38434,2.15673,Private room,44,1,87,2023-03-19,1.43,1,21,11,
26043915,Rental unit in Barcelona · ★4.63 · 3 bedrooms · 4 beds · 2 baths,23213732,Silvia & Josep Lluis,Eixample,la Sagrada Família,41.41082,2.17384,Entire home/apt,157,2,91,2023-06-07,1.53,4,92,31,HUTB-002183
25408427,Condo in Barcelona · 1 bedroom · 1 bed · 1 shared bath,146752325,Brayan,Nou Barris,la Prosperitat,41.4402,2.17667,Private room,35,2,0,,,1,0,0,
25410602,Rental unit in Barcelona · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,191827843,Tony,Sant Martí,Sant Martí de Provençals,41.41158,2.19669,Private room,25,31,55,2023-03-01,0.91,2,171,4,
25838856,Loft in Barcelona · ★5.0 · 1 bedroom · 2 beds · 1 bath,26359235,Keidy And Jorge,Sants-Montjuïc,Sants - Badal,41.37263,2.12915,Entire home/apt,57,28,4,2023-06-05,0.09,1,150,3,
25418032,Rental unit in Barcelona · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,115743377,Gabriel,Sant Martí,el Besòs i el Maresme,41.41433,2.21593,Private room,20,5,15,2022-01-28,0.29,1,0,0,
26045992,Condo in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,29659034,Shimar And Garry,Eixample,la Sagrada Família,41.40747,2.17271,Private room,91,4,14,2023-05-21,1.41,1,327,14,
25852148,Rental unit in Barcelona · ★4.31 · 3 bedrooms · 4 beds · 1 bath,193874212,Borges,Eixample,Sant Antoni,41.37938,2.16023,Entire home/apt,239,2,49,2023-05-25,2.74,19,270,41,HUTB-003391
26058907,Rental unit in Barcelona · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,137718334,Leila,Nou Barris,Vilapicina i la Torre Llobeta,41.43044,2.16862,Private room,54,1,16,2018-09-17,0.26,1,0,0,
25432358,Rental unit in Barcelona · ★4.88 · 3 bedrooms · 3 beds · 2 baths,8110619,Victoria Y Alex,Eixample,l'Antiga Esquerra de l'Eixample,41.38538,2.16009,Entire home/apt,88,31,50,2019-09-16,0.83,3,76,0,Exempt
25852880,Home in Barcelona · 3 bedrooms · 4 beds · 2.5 baths,127794126,Piluca,Gràcia,la Vila de Gràcia,41.40212,2.15949,Entire home/apt,237,31,1,2022-12-01,0.16,1,176,1,
25435100,Rental unit in Barcelona · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,161457581,Kattya,Ciutat Vella,el Raval,41.37871,2.17234,Private room,40,2,15,2020-01-02,0.25,3,0,0,
25438476,Rental unit in Barcelona · ★4.71 · 2 bedrooms · 2 beds · 1.5 baths,400154,Mireia,Sant Martí,el Clot,41.407,2.18544,Entire home/apt,152,3,59,2023-06-06,0.99,9,64,31,HUTB-000082
26081253,Rental unit in Barcelona · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,83729645,Mariajose,Sant Martí,el Camp de l'Arpa del Clot,41.41229,2.17756,Private room,39,31,15,2023-06-05,1.25,4,73,15,
25852937,Rental unit in Barcelona · ★5.0 · 3 bedrooms · 4 beds · 2 baths,104805186,Carla,Eixample,la Sagrada Família,41.40539,2.1776,Entire home/apt,80,60,3,2022-06-25,0.06,1,160,1,
26096939,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 private bath,26435442,Iris,Les Corts,les Corts,41.3862,2.13699,Private room,106,4,2,2019-08-11,0.04,1,1,0,
25442658,Rental unit in Barcelona · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,14435998,Laura,Horta-Guinardó,el Guinardó,41.42047,2.17813,Private room,24,31,21,2020-02-28,0.35,3,0,0,
25443015,Rental unit in Barcelona · 3 bedrooms · 3 beds · 2 baths,10547296,Flateli,Eixample,la Dreta de l'Eixample,41.38939,2.16411,Entire home/apt,150,32,0,,,49,0,0,Exempt
25443474,Rental unit in Barcelona · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,14435998,Laura,Horta-Guinardó,el Guinardó,41.42262,2.17815,Private room,23,30,20,2020-01-24,0.34,3,0,0,
25856449,Rental unit in Barcelona · ★4.41 · 2 bedrooms · 5 beds · 2 baths,170513081,Georgina,Eixample,el Fort Pienc,41.39506,2.18017,Entire home/apt,421,2,186,2023-05-07,3.13,17,330,60,HUTB-001926
26105054,Condo in Barcelona · ★4.44 · 3 bedrooms · 3 beds · 2 baths,7222634,Stefano,Sant Martí,el Camp de l'Arpa del Clot,41.41184831045114,2.1845739645614892,Entire home/apt,161,2,27,2023-05-10,0.64,2,19,18,HUTB-066762
25861509,Rental unit in Barcelona · ★4.77 · 1 bedroom · 1 bed · 1 private bath,193696134,Patxi,Sants-Montjuïc,Hostafrancs,41.37123,2.14356,Private room,90,31,232,2023-06-07,3.83,1,287,60,
26112527,Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 shared baths,46754345,Jordi,Sants-Montjuïc,Sants - Badal,41.37315,2.12972,Private room,400,360,0,,,2,365,0,
25453530,Rental unit in Barcelona · ★4.41 · 1 bedroom · 1 bed · 1 private bath,182265018,Xavier,Sants-Montjuïc,la Font de la Guatlla,41.3682,2.1419,Private room,76,31,155,2023-06-01,2.59,1,81,45,
25925067,Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 shared baths,13033664,Cassie,Eixample,Sant Antoni,41.37808,2.15553,Private room,40,31,0,,,10,7,0,
25927223,Rental unit in Barcelona · ★4.59 · 2 bedrooms · 3 beds · 1 bath,174751009,Albert,Eixample,la Sagrada Família,41.40542,2.17132,Entire home/apt,189,1,122,2023-05-26,2.02,19,290,45,HUTB-011313
25466336,Condo in Barcelona · ★4.89 · 1 bedroom · 2 beds · 1 bath,168172986,Casilda'S,Sant Martí,el Poblenou,41.39955,2.20602,Entire home/apt,251,2,135,2023-05-30,2.21,8,282,44,HUTB-011484
26113709,Hostel in Barcelona · 1 bedroom · 3 beds · 1 private bath,192790098,Simon,Eixample,Sant Antoni,41.38244,2.16251,Private room,137,1,0,,,1,0,0,HB-002694
25927238,Guest suite in Barcelona · 1 bedroom · 1 bed · 1 shared bath,179317378,Eric,Horta-Guinardó,el Guinardó,41.42154,2.17763,Private room,58165,1124,1,2019-02-22,0.02,1,87,0,
26114499,Rental unit in Barcelona · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,180578800,Monika G,Sants-Montjuïc,Hostafrancs,41.37125,2.14336,Private room,35,1,17,2019-05-27,0.28,1,0,0,
25467406,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,610674,Maria,Les Corts,Pedralbes,41.38922,2.12169,Private room,34,32,7,2023-06-01,0.13,3,325,4,
25927824,Rental unit in Barcelona · ★4.69 · 2 bedrooms · 2 beds · 1 bath,174751009,Albert,Eixample,la Sagrada Família,41.40542,2.17132,Entire home/apt,189,1,80,2023-05-21,1.32,19,301,18,HUTB-011314
25928680,Rental unit in Barcelona · ★4.64 · 2 bedrooms · 3 beds · 1 bath,174751009,Albert,Eixample,la Sagrada Família,41.40542,2.17132,Entire home/apt,189,1,97,2023-05-25,1.60,19,234,13,HUTB-011324
26114542,Boutique hotel in Barcelona · ★4.68 · 1 bedroom · 1 bed · 1 private bath,194229020,Adriana De LA CASA DE ANTONIO Bcn,Eixample,Sant Antoni,41.38495,2.16266,Private room,206,1,213,2022-04-10,3.57,5,312,0,HB-004666
25928900,Rental unit in Barcelona · ★4.83 · 2 bedrooms · 2 beds · 1 bath,194892040,Ascensión,Sant Martí,Provençals del Poblenou,41.40655,2.19876,Entire home/apt,121,32,6,2021-12-09,0.10,2,333,0,Exempt
26114578,Boutique hotel in Barcelona · ★4.64 · 1 bedroom · 1 bed · 1.5 baths,194229020,Adriana De LA CASA DE ANTONIO Bcn,Eixample,Sant Antoni,41.38495,2.16266,Private room,243,1,488,2023-06-06,8.19,5,332,72,HB-004666
26114727,Boutique hotel in Barcelona · ★4.73 · 1 bedroom · 2 beds · 1 private bath,194229020,Adriana De LA CASA DE ANTONIO Bcn,Eixample,Sant Antoni,41.38481,2.16295,Private room,293,1,199,2023-05-31,3.36,5,336,15,HB-004666
25470605,Home in Barcelona · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,3163846,Giulia,Sants-Montjuïc,Sants,41.37671,2.13296,Private room,70,31,240,2023-05-20,3.92,2,63,43,
25480802,Rental unit in Barcelona · ★4.33 · 1 bedroom · 1 bed · 1 private bath,28260968,Artsiom,Ciutat Vella,la Barceloneta,41.37948,2.18844,Private room,200,7,7,2018-08-22,0.12,1,90,0,
25933338,Rental unit in Barcelona · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,163200956,Sasha Laura,Nou Barris,les Roquetes,41.44657,2.17434,Private room,50,31,97,2023-05-31,1.61,1,344,22,
25480861,Condo in Barcelona · ★4.77 · 2 bedrooms · 3 beds · 2 baths,16942638,Ramon,Eixample,la Sagrada Família,41.40063,2.17467,Entire home/apt,225,2,150,2023-05-23,2.49,9,242,38,HUTB-004181
26117184,Rental unit in Barcelona · 3 bedrooms · 3 beds · 2 baths,102734932,Julio Cesar,Sants-Montjuïc,Sants - Badal,41.37685,2.12653,Private room,36,1,1,2018-08-08,0.02,1,0,0,
25934189,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,83729541,Alejandro,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39696,2.15029,Private room,50,1,3,2019-09-21,0.06,1,0,0,
26133785,Rental unit in Barcelona · 1 bedroom · 2 beds · 1 private bath,2311093,Maria Judith,Sarrià-Sant Gervasi,les Tres Torres,41.39355,2.13208,Private room,100,5,0,,,1,0,0,
25938215,Rental unit in Barcelona · ★4.62 · 3 bedrooms · 6 beds · 2 baths,567180,Sandra,Eixample,la Sagrada Família,41.40655,2.17456,Entire home/apt,140,32,13,2022-11-02,0.22,19,138,4,HUTB-000333
25952623,Rental unit in Barcelona · 2 bedrooms · 1 bed · 1 shared bath,81022344,José Luis,Ciutat Vella,el Raval,41.3838,2.16477,Private room,37,31,0,,,1,365,0,
25954837,Rental unit in Barcelona · ★4.80 · 1 bedroom · 1 bed · 1 private bath,175201005,Enric,Eixample,Sant Antoni,41.37943,2.15691,Private room,46,3,15,2019-09-02,0.25,1,0,0,
26141985,Rental unit in Barcelona · ★4.93 · 2 bedrooms · 2 beds · 1 bath,25529942,Beatriz,Gràcia,la Vila de Gràcia,41.40175,2.16316,Entire home/apt,75,31,15,2023-04-29,0.31,1,282,7,
25485414,Condo in Barcelona · ★4.83 · 3 bedrooms · 1 bed · 2 shared baths,41349300,Ruben,Eixample,el Fort Pienc,41.40042,2.18063,Private room,101,2,123,2022-11-27,2.13,3,26,28,
25959485,Rental unit in BARCELONA · ★4.31 · 3 bedrooms · 4 beds · 2 baths,4459553,AB Apartment,Eixample,el Fort Pienc,41.39919,2.1788,Entire home/apt,373,2,89,2023-05-16,1.47,190,352,23,HUTB-011549
25508901,Rental unit in Barcelona · ★4.92 · 1 bedroom · 1 bed · 1 private bath,13448455,Laura,Les Corts,les Corts,41.385994,2.135742,Private room,27,32,63,2023-05-20,1.05,1,85,4,
